"Category","Notice_type","Notice_desc","Company_name","Company_number","Date","notice_id"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ABBEY HEALTH CARE LIMITED (05279990)","ABBEY HEALTH CARE LIMITED","05279990",2020-03-20,"3534830"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MORE MOBILE LIMITED (06253892)","MORE MOBILE LIMITED","06253892",2020-03-20,"3534834"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MENTOR FINANCIAL LIMITED (03082452)","MENTOR FINANCIAL LIMITED","03082452",2020-03-20,"3534838"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AL-HARAMAIN DATES LTD (11301442)","AL-HARAMAIN DATES LTD","11301442",2020-03-20,"3534839"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TAILORED DECORATING SERVICES LIMITED (10163571)","TAILORED DECORATING SERVICES LIMITED","10163571",2020-03-20,"3534842"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for STANDARD CHARTERED MASTERBRAND LICENSING LIMITED (05618994)","STANDARD CHARTERED MASTERBRAND LICENSING LIMITED","05618994",2020-03-20,"3534843"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ZAZA COCOON LTD (09229663)","ZAZA COCOON LTD","09229663",2020-03-20,"3534845"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RJB ASSOCIATES LTD (11044896)","RJB ASSOCIATES LTD","11044896",2020-03-20,"3534848"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THOMAS PANTON (WINE MERCHANTS) LIMITED (01286298)","THOMAS PANTON (WINE MERCHANTS) LIMITED","01286298",2020-03-20,"3534849"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for F A SALTER LTD (08897222)","F A SALTER LTD","08897222",2020-03-20,"3534852"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CSI4BUSINESS LTD (07090365)","CSI4BUSINESS LTD","07090365",2020-03-20,"3534855"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SERCHA CONSULTING LIMITED (10691836)","SERCHA CONSULTING LIMITED","10691836",2020-03-20,"3534856"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HEATLEY-ADAMS LIMITED (05109870)","HEATLEY-ADAMS LIMITED","05109870",2020-03-20,"3534861"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SHAVE CONSULTANCY LIMITED (10589446)","SHAVE CONSULTANCY LIMITED","10589446",2020-03-20,"3534864"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MACER CRICKET LIMITED (09723438)","MACER CRICKET LIMITED","09723438",2020-03-20,"3534866"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KONSULTANT LTD (06949273)","KONSULTANT LTD","06949273",2020-03-20,"3534869"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AMBIT SOLUTIONS LIMITED (07478985)","AMBIT SOLUTIONS LIMITED","07478985",2020-03-20,"3534872"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RFGP CONSULTING LTD (09867884)","RFGP CONSULTING LTD","09867884",2020-03-20,"3534873"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FOUR SISTERS LEISURE LIMITED (06245409)","FOUR SISTERS LEISURE LIMITED","06245409",2020-03-20,"3534877"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for COMPLETE ACCOUNTING RESULTS LIMITED (08836499)","COMPLETE ACCOUNTING RESULTS LIMITED","08836499",2020-03-20,"3534880"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BEAR CANDLE LIMITED (11240474)","BEAR CANDLE LIMITED","11240474",2020-03-20,"3534883"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for H W COMMUNICATIONS LIMITED (02529926)","H W COMMUNICATIONS LIMITED","02529926",2020-03-20,"3534886"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MAVEN AND CUSP LIMITED (07881985)","MAVEN AND CUSP LIMITED","07881985",2020-03-20,"3534890"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for STEVEN JAMES KITCHENS LTD (08258450)","STEVEN JAMES KITCHENS LTD","08258450",2020-03-20,"3534893"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TECO ELECTRIC EUROPE LIMITED (02757514)","TECO ELECTRIC EUROPE LIMITED","02757514",2020-03-20,"3534894"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BLUEWATER ENTERPRISE LIMITED (09670952)","BLUEWATER ENTERPRISE LIMITED","09670952",2020-03-20,"3534896"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GOZ PAYROLL SERVICE LTD (07842213)","GOZ PAYROLL SERVICE LTD","07842213",2020-03-20,"3534898"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ALPHAONE INVESTMENTS LIMITED (08655120)","ALPHAONE INVESTMENTS LIMITED","08655120",2020-03-20,"3534899"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ONETECH IT SERVICES LIMITED (09762062)","ONETECH IT SERVICES LIMITED","09762062",2020-03-20,"3534905"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for POPEFORD FINE INTERIORS LTD (10970878)","POPEFORD FINE INTERIORS LTD","10970878",2020-03-20,"3534912"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DINAS WELL LIMITED (08634083)","DINAS WELL LIMITED","08634083",2020-03-20,"3534916"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FLYING R CONSULTING LTD (08521279)","FLYING R CONSULTING LTD","08521279",2020-03-20,"3534918"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CAREPREFER LIMITED (02783136)","CAREPREFER LIMITED","02783136",2020-03-20,"3534922"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ENERGI MINE LIMITED (10491866)","ENERGI MINE LIMITED","10491866",2020-03-20,"3534926"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for YOUR HELPLINE LIMITED (09834412)","YOUR HELPLINE LIMITED","09834412",2020-03-20,"3534928"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MJB IT CONSULTANTS LIMITED (09204594)","MJB IT CONSULTANTS LIMITED","09204594",2020-03-20,"3534935"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PINE TREE CONSULTANCY LIMITED (09963477)","PINE TREE CONSULTANCY LIMITED","09963477",2020-03-20,"3534937"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HILAL RESTAURANT LIMITED (00955853)","HILAL RESTAURANT LIMITED","00955853",2020-03-20,"3534940"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RISER MANAGEMENT SERVICES LTD (08632403)","RISER MANAGEMENT SERVICES LTD","08632403",2020-03-20,"3534941"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for STAFFPAY LIMITED (11801238)","STAFFPAY LIMITED","11801238",2020-03-20,"3534951"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE INN AT BROUGH CUMBRIA LIMITED (10897546)","THE INN AT BROUGH CUMBRIA LIMITED","10897546",2020-03-20,"3534952"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MAYLIS WACONGNE LIMITED (07311060)","MAYLIS WACONGNE LIMITED","07311060",2020-03-20,"3534955"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NGR CAPITAL LIMITED (08069580)","NGR CAPITAL LIMITED","08069580",2020-03-20,"3534958"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HOWNOR 21 LIMITED (12430190)","HOWNOR 21 LIMITED","12430190",2020-03-20,"3534959"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE FIELDSMITH GROUP LLP (OC370932)","THE FIELDSMITH GROUP LLP","370932",2020-03-20,"3534963"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CSABASCRIPT LTD (10748587)","CSABASCRIPT LTD","10748587",2020-03-20,"3534965"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ROSE COTTAGE DEVELOPMENTS LIMITED (09689171)","ROSE COTTAGE DEVELOPMENTS LIMITED","09689171",2020-03-20,"3534968"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EVERLEY SYSTEMS LTD (08225237)","EVERLEY SYSTEMS LTD","08225237",2020-03-20,"3534969"
"Corporate Insolvency","Resolutions for Winding-up","Open Government Licence","J NEWLAND LIMITED","07542243",2020-03-20,"3534976"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SUPPORT STAFF LIMITED (10069481)","SUPPORT STAFF LIMITED","10069481",2020-03-20,"3534978"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DIGITAL EDIT LIMITED (10524757)","DIGITAL EDIT LIMITED","10524757",2020-03-20,"3534981"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WILD HUNT LIMITED (11101854)","WILD HUNT LIMITED","11101854",2020-03-20,"3534984"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SABREWREXHAM LTD (11757823)","SABREWREXHAM LTD","11757823",2020-03-20,"3534985"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RTB CONSULTANCY LIMITED (09961197)","RTB CONSULTANCY LIMITED","09961197",2020-03-20,"3534990"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for T P DATABASE CONSULTANCY LIMITED (05042861 )","T P DATABASE CONSULTANCY LIMITED","05042861",2020-03-20,"3534991"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ASDELIVERIES LIMITED (10164079)","ASDELIVERIES LIMITED","10164079",2020-03-20,"3534993"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NICE PROPERTIES.CO.UK LIMITED (05562906)","NICE PROPERTIES.CO.UK LIMITED","05562906",2020-03-20,"3534995"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BITBOX SOLUTIONS LTD (11178082)","BITBOX SOLUTIONS LTD","11178082",2020-03-20,"3534997"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SPALDO CONSULTING LIMITED (06975751)","SPALDO CONSULTING LIMITED","06975751",2020-03-20,"3534999"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MORRISSEY ELECTRICAL AND BUILDING LIMITED (07181828)","MORRISSEY ELECTRICAL AND BUILDING LIMITED","07181828",2020-03-20,"3535000"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for REGULATORY LIVE LIMITED (07549292)","REGULATORY LIVE LIMITED","07549292",2020-03-20,"3535001"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AGE UK OLDHAM TRADING LIMITED (02912249)","AGE UK OLDHAM TRADING LIMITED","02912249",2020-03-20,"3535002"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CANDESCO DIGITAL LIMITED (09699513)","CANDESCO DIGITAL LIMITED","09699513",2020-03-20,"3535004"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHINTHURST RESOURCES LIMITED (10426003)","CHINTHURST RESOURCES LIMITED","10426003",2020-03-20,"3535007"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SANDY LANE TAKEAWAY LIMITED (06786947)","SANDY LANE TAKEAWAY LIMITED","06786947",2020-03-20,"3535009"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for P&K CARLITOS LTD (11500691)","P&K CARLITOS LTD","11500691",2020-03-20,"3535011"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for E-ZEST CONSULTING LIMITED (10402135)","E-ZEST CONSULTING LIMITED","10402135",2020-03-20,"3535013"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SUREFIRE TECHNOLOGIES LTD (05378216)","SUREFIRE TECHNOLOGIES LTD","05378216",2020-03-20,"3535014"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PRESTON CAPITAL PARTNERS LIMITED (08996952)","PRESTON CAPITAL PARTNERS LIMITED","08996952",2020-03-20,"3535017"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JPC RURAL LIMITED (09335814)","JPC RURAL LIMITED","09335814",2020-03-20,"3535018"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GRAHAM PAYNE MOBILE LIMITED (09045799)","GRAHAM PAYNE MOBILE LIMITED","09045799",2020-03-20,"3535021"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NONSUCH TRADING LTD (08828492)","NONSUCH TRADING LTD","08828492",2020-03-20,"3535023"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WESTEC CONSULTING LTD (05869135)","WESTEC CONSULTING LTD","05869135",2020-03-20,"3535024"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PURPLE CIRCLE PROPERTY DEVELOPMENT LIMITED (04805936)","PURPLE CIRCLE PROPERTY DEVELOPMENT LIMITED","04805936",2020-03-20,"3535025"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JONES MOTOR COMPANY LIMITED (06785418)","JONES MOTOR COMPANY LIMITED","06785418",2020-03-20,"3535034"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for STYLOROUGE LIMITED (04125735)","STYLOROUGE LIMITED","04125735",2020-03-20,"3535038"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SGCB LIMITED (08292993)","SGCB LIMITED","08292993",2020-03-20,"3535042"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SKUJINA CONSULTING LTD (10838398)","SKUJINA CONSULTING LTD","10838398",2020-03-20,"3535048"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LK COMMUNICATIONS LTD (09865055)","LK COMMUNICATIONS LTD","09865055",2020-03-20,"3535051"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for UNIVERSAL AGILE CONSULTING LTD (10010436)","UNIVERSAL AGILE CONSULTING LTD","10010436",2020-03-20,"3535052"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WOLF PROJECTS LIMITED (06105041)","WOLF PROJECTS LIMITED","06105041",2020-03-20,"3535055"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RAINBOW OF CARE LIMITED (09184593)","RAINBOW OF CARE LIMITED","09184593",2020-03-20,"3535123"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AFFINITY COMMUNICATION SYSTEMS LIMITED (04118239)","AFFINITY COMMUNICATION SYSTEMS LIMITED","04118239",2020-03-20,"3535168"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BOOJUM 17 LIMITED (NI650693)","BOOJUM 17 LIMITED","650693",2020-03-20,"3535576"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RICHARD COOK (FURNISHERS) LIMITED (04510823)","RICHARD COOK (FURNISHERS) LIMITED","04510823",2020-03-20,"3535581"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SERVICO SMART WARRANTIES LIMITED (06885521)","SERVICO SMART WARRANTIES LIMITED","06885521",2020-03-20,"3535586"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for W. 4 LIMITED (01137634)","W. 4 LIMITED","01137634",2020-03-20,"3535590"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for COLPMAN CONSULTING LTD (09131820)","COLPMAN CONSULTING LTD","09131820",2020-03-20,"3535591"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ENT CONSULTANT SOLUTIONS LTD (09207168)","ENT CONSULTANT SOLUTIONS LTD","09207168",2020-03-20,"3535594"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RENTAL WAREHOUSE LIMITED (04155676)","RENTAL WAREHOUSE LIMITED","04155676",2020-03-20,"3535601"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for COOLUM TECH LIMITED (07874934)","COOLUM TECH LIMITED","07874934",2020-03-20,"3535604"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SOSOCIAL LTD (07415230)","SOSOCIAL LTD","07415230",2020-03-20,"3535630"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for D & T DEVELOPMENTS 2016 LIMITED (09984632)","D & T DEVELOPMENTS 2016 LIMITED","09984632",2020-03-20,"3535644"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TOVO LIMITED (08204933)","TOVO LIMITED","08204933",2020-03-20,"3535689"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DOMZ IT LIMITED (08171150)","DOMZ IT LIMITED","08171150",2020-03-20,"3535707"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SELBRIDGE INVESTMENTS LIMITED (04564838)","SELBRIDGE INVESTMENTS LIMITED","04564838",2020-03-20,"3535731"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PICTURES UP DESIGN LIMITED (10587714)","PICTURES UP DESIGN LIMITED","10587714",2020-03-20,"3535748"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SHIMLA CATERING LTD (11870535)","SHIMLA CATERING LTD","11870535",2020-03-20,"3535840"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EDUCATION LONDON LIMITED (04655433)","EDUCATION LONDON LIMITED","04655433",2020-03-20,"3535844"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SEA BOAT SERVICES LIMITED (00532080)","SEA BOAT SERVICES LIMITED","00532080",2020-03-20,"3535850"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PERFECT COMPUTER SYSTEMS LIMITED (03878080)","PERFECT COMPUTER SYSTEMS LIMITED","03878080",2020-03-20,"3535881"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for UNISEAL EUROPE LIMITED (10154193)","UNISEAL EUROPE LIMITED","10154193",2020-03-20,"3535905"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHRIS EDWARDS CONSULTING LIMITED (07794216)","CHRIS EDWARDS CONSULTING LIMITED","07794216",2020-03-20,"3535913"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for VILLIERS HALLS LIMITED (10521353)","VILLIERS HALLS LIMITED","10521353",2020-03-20,"3535914"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BLOCKCHAIN DIGITAL LIMITED (05297646)","BLOCKCHAIN DIGITAL LIMITED","05297646",2020-03-20,"3535917"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AURORA PROCESS (UK) LTD (04538206)","AURORA PROCESS (UK) LTD","04538206",2020-03-20,"3535920"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FLO-DEK (UK) LIMITED (04289396)","FLO-DEK (UK) LIMITED","04289396",2020-03-20,"3535926"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FIXNAIL LIMITED (02132680)","FIXNAIL LIMITED","02132680",2020-03-20,"3535929"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RETAIL CATERING SOLUTION LTD (10943683)","RETAIL CATERING SOLUTION LTD","10943683",2020-03-20,"3535932"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BLIND GALLERY (WOODFORD) LIMITED (11761919)","BLIND GALLERY (WOODFORD) LIMITED","11761919",2020-03-20,"3535935"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HARLEY AESTHETICS LTD (09702638)","HARLEY AESTHETICS LTD","09702638",2020-03-20,"3535973"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DIAMOND CLEANING SOLUTIONS NE LIMITED (09850790)","DIAMOND CLEANING SOLUTIONS NE LIMITED","09850790",2020-03-20,"3536188"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FINHAM DIGITAL LTD (11078614)","FINHAM DIGITAL LTD","11078614",2020-03-20,"3536193"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for VBB (YORKSHIRE) LIMITED (08782040)","VBB (YORKSHIRE) LIMITED","08782040",2020-03-20,"3536196"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ARFU CREATIVE LIMITED (08438577)","ARFU CREATIVE LIMITED","08438577",2020-03-20,"3536200"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PILBARA ENTERPRISES LIMITED (09115291)","PILBARA ENTERPRISES LIMITED","09115291",2020-03-20,"3536206"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TURNHOLD (ISLINGTON) LIMITED (07173929)","TURNHOLD (ISLINGTON) LIMITED","07173929",2020-03-20,"3536220"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EL TECHNOLOGIES LIMITED (08917667)","EL TECHNOLOGIES LIMITED","08917667",2020-03-20,"3536223"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHARLES BISHOP ASSOCIATES LIMITED (08501184)","CHARLES BISHOP ASSOCIATES LIMITED","08501184",2020-03-20,"3536277"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for COLL-CATS LTD (10450725)","COLL-CATS LTD","10450725",2020-03-20,"3536281"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NUMBER 17 (NORWICH) LIMITED
                                     (05844925
                                    )
                                 ","THE COMPANIES ACT 2006","05844925",2020-03-20,"3536304"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EASYWORTH LIMITED (10157069)","EASYWORTH LIMITED","10157069",2020-03-20,"3536323"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MOOJOBS.COM LTD (06927546)","MOOJOBS.COM LTD","06927546",2020-03-20,"3536337"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SHEIKH AMMAR LTD (09499942)","SHEIKH AMMAR LTD","09499942",2020-03-20,"3536341"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for VERSION LOGIC LIMITED (09268349)","VERSION LOGIC LIMITED","09268349",2020-03-20,"3536348"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PEARL TECHNICAL SERVICES LIMITED (03563820)","PEARL TECHNICAL SERVICES LIMITED","03563820",2020-03-20,"3536392"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for S & C CATERING (LONDON) LIMITED (10309685)","S & C CATERING (LONDON) LIMITED","10309685",2020-03-20,"3536429"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NAILCO LIMITED (02691770)","NAILCO LIMITED","02691770",2020-03-20,"3536434"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GARY COLEMAN LIMITED (04942366)","GARY COLEMAN LIMITED","04942366",2020-03-20,"3536436"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    SKPL CONSULTING LTD (10928923)
                                 ","SKPL CONSULTING LTD","10928923",2020-03-20,"3536445"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    ASHBURNER LIMITED (00669571)
                                 ","ASHBURNER LIMITED","00669571",2020-03-20,"3536447"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    SKINCLAUX LTD  (08802644)
                                 ","NOTICE OF WRITTEN RESOLUTIONS (SPECIAL AND ORDINARY) PURSUANT TO PART 13 OF THE COMPANIES
                                          ACT 2006 AND SECTIONS AND 85(1) OF THE INSOLVENCY ACT 1986","08802644",2020-03-20,"3536448"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    BARNABY SIDE FARMS LIMITED (00585033)
                                 ","BARNABY SIDE FARMS LIMITED","00585033",2020-03-20,"3536451"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BERTRAM HOLDINGS LIMITED 
                                     (SC244533)
                                 ","SECTION 85(1) INSOLVENCY ACT 1986","244533",2020-03-20,"3536453"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for O'REILLY BUSINESS & MANAGEMENT CONSULTANCY LTD
                                     (08135230)
                                 ","SPECIAL AND ORDINARY RESOLUTIONS","08135230",2020-03-20,"3536454"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    AL RISK SERVICES LIMITED (03550509)
                                 ","
                                             
                                             AL RISK SERVICES LIMITED","03550509",2020-03-20,"3536455"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    ANVISTA LIMITED  (07095268)
                                 ","SPECIAL AND ORDINARY RESOLUTIONS","07095268",2020-03-20,"3536456"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    GORDON LUTTON SOLICITORS LIMITED  (09186189)
                                 ","GORDON LUTTON SOLICITORS LIMITED","09186189",2020-03-20,"3536458"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PJM SYSTEMS INTEGRATION LIMITED
                                     (03138885)
                                 ","P. J. M. SYSTEMS INTEGRATION LIMITED ","03138885",2020-03-20,"3536459"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    MEDISCRIPT LIMITED  (02128686)
                                 ","
                                             
                                             MEDISCRIPT LIMITED","02128686",2020-03-20,"3536461"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    C&L PROJECT MANAGEMENT LIMITED (08554984)
                                 ","
                                             
                                             C&L PROJECT MANAGEMENT LIMITED","08554984",2020-03-20,"3536463"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    CROCUTA COMMODITIES LIMITED (10682399)
                                 ","
                                             
                                             CROCUTA COMMODITIES LIMITED LIMITED","10682399",2020-03-20,"3536466"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    T & R FINANCE LIMITED (04162980)
                                 ","
                                             
                                             T & R FINANCE LIMITED","04162980",2020-03-20,"3536470"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LONDON’S RUIN LIMITED (10676636)","LONDON’S RUIN LIMITED","10676636",2020-03-20,"3536476"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ONE STOP MAINTENANCE LIMITED (10224890)","ONE STOP MAINTENANCE LIMITED","10224890",2020-03-20,"3536487"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AMEN CONSTRUCTION LIMITED (SC327228)","AMEN CONSTRUCTION LIMITED","327228",2020-03-20,"3536491"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HERITAGE CLEANING LIMITED (SC410149)","HERITAGE CLEANING LIMITED","410149",2020-03-20,"3536493"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    RESONANCE CAPITAL LIMITED (SC359579)
                                 ","
                                             RESONANCE CAPITAL LIMITED","359579",2020-03-20,"3536495"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    CHARTVEY CONSULTANTS LTD (SC582829)
                                 ","
                                             CHARTVEY CONSULTANTS LTD","582829",2020-03-20,"3536498"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    K S R LAMB LTD (SC373903)
                                 ","
                                             K S R LAMB LTD","373903",2020-03-20,"3536502"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    CLICK SECURE LTD (SC535169)
                                 ","
                                             CLICK SECURE LTD","535169",2020-03-20,"3536503"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GRAINGER CORPORATE RESCUE & RECOVERY LIMITED (SC455126)","PRIVATE COMPANY LIMITED BY SHARES","455126",2020-03-20,"3536507"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    DD ACTUARIAL SERVICES LIMITED (SC561341)
                                 ","
                                             DD ACTUARIAL SERVICES LIMITED","561341",2020-03-20,"3536515"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MARONA LIMITED (SC548609)","SECTION 85(1) INSOLVENCY ACT 1986","548609",2020-03-20,"3536516"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PINAKIN TECHNOLOGIES LIMITED (SC574432)","SECTION 85(1) INSOLVENCY ACT 1986","574432",2020-03-20,"3536517"
