"Category","Notice_type","Notice_desc","Company_name","Company_number","Date","notice_id"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KINGSTON CPC LIMITED (09225995)","KINGSTON CPC LIMITED","9225995",2020-03-19,"3534111"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CORNFIELD IT LTD (08946036)","CORNFIELD IT LTD","8946036",2020-03-19,"3534112"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KINGSWAY PRESS LTD (09313010)","KINGSWAY PRESS LTD","9313010",2020-03-19,"3534113"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WAVING NOT DROWNING LIMITED (06411956)","WAVING NOT DROWNING LIMITED","6411956",2020-03-19,"3534115"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CODEX SIMIAE LTD (08622443)","CODEX SIMIAE LTD","8622443",2020-03-19,"3534116"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ALFRETON CATERING LIMITED (10578350)","ALFRETON CATERING LIMITED","10578350",2020-03-19,"3534117"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EAST-COAST -LEISURE (UK) LIMITED (03687222)","EAST-COAST -LEISURE (UK) LIMITED","3687222",2020-03-19,"3534122"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ASCHEBERG CONSULTING LTD (11360061)","ASCHEBERG CONSULTING LTD","11360061",2020-03-19,"3534123"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HERBERT DAVIS (HOLDINGS) LIMITED (01251625)","HERBERT DAVIS (HOLDINGS) LIMITED","1251625",2020-03-19,"3534124"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TAG 2000 LIMITED (06198499)","TAG 2000 LIMITED","6198499",2020-03-19,"3534125"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ARGON INTERNATIONAL GROUP LTD (10309362)","ARGON INTERNATIONAL GROUP LTD","10309362",2020-03-19,"3534130"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SMOADES CONSULTING LIMITED (10178521)","SMOADES CONSULTING LIMITED","10178521",2020-03-19,"3534134"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SIMPLES SOLUTIONS LIMITED (07236280)","SIMPLES SOLUTIONS LIMITED","7236280",2020-03-19,"3534141"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHAKRA WIMBLEDON LIMITED (11340861)","CHAKRA WIMBLEDON LIMITED","11340861",2020-03-19,"3534142"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PENSTER LIMITED (09714268)","PENSTER LIMITED","9714268",2020-03-19,"3534144"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CRC DELTA LTD (08515635)","CRC DELTA LTD","8515635",2020-03-19,"3534148"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for R2D TECHNOLOGY SOLUTION LIMITED (10751048)","R2D TECHNOLOGY SOLUTION LIMITED","10751048",2020-03-19,"3534149"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BEDROCK BUILD LIMITED (04699015)","BEDROCK BUILD LIMITED","4699015",2020-03-19,"3534150"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PG LONDON LTD (07600264)","PG LONDON LTD","7600264",2020-03-19,"3534152"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for B & G GAS INSTALLATIONS LTD (09273419)","B & G GAS INSTALLATIONS LTD","9273419",2020-03-19,"3534154"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JP MANAGEMENT CONSULTING LIMITED (07298339)","JP MANAGEMENT CONSULTING LIMITED","7298339",2020-03-19,"3534158"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EMERGING TECHNIQUES LIMITED (06467081 )","EMERGING TECHNIQUES LIMITED","6467081",2020-03-19,"3534160"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MV4 IT LTD (10083595)","MV4 IT LTD","10083595",2020-03-19,"3534161"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SIMPKINS CONSULTING & INVESTMENTS LTD (09420214)","SIMPKINS CONSULTING & INVESTMENTS LTD","9420214",2020-03-19,"3534166"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ANTELOPE PROPERTY LIMITED (04339566)","ANTELOPE PROPERTY LIMITED","4339566",2020-03-19,"3534172"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for REALISING DATA IT LTD (09477114)","REALISING DATA IT LTD","9477114",2020-03-19,"3534174"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for IVK CONSULTING LIMITED (07700018)","IVK CONSULTING LIMITED","7700018",2020-03-19,"3534175"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DEMERGERCO 2019 LIMITED (12293131)","DEMERGERCO 2019 LIMITED","12293131",2020-03-19,"3534176"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LABORATORYONE LTD (07728481)","LABORATORYONE LTD","7728481",2020-03-19,"3534179"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ROVER CONSULTING LTD (10125083)","ROVER CONSULTING LTD","10125083",2020-03-19,"3534185"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MANZIL BALTI LIMITED (09638287 )","MANZIL BALTI LIMITED","9638287",2020-03-19,"3534186"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for S L BOWEN LTD (07286460)","S L BOWEN LTD","7286460",2020-03-19,"3534190"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SOLUTION ARCHITECTING LIMITED (09908263)","SOLUTION ARCHITECTING LIMITED","9908263",2020-03-19,"3534193"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CALLAGHAN TAILOR LIMITED (01298714)","CALLAGHAN TAILOR LIMITED","1298714",2020-03-19,"3534199"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FORD FOODS LIMITED (04967977)","FORD FOODS LIMITED","4967977",2020-03-19,"3534201"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LAM CONSULTING & ASSOCIATES LIMITED (08631339)","LAM CONSULTING & ASSOCIATES LIMITED","8631339",2020-03-19,"3534202"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHAKRA LONDON LIMITED (08796475)","CHAKRA LONDON LIMITED","8796475",2020-03-19,"3534204"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DIXON HALL & COMPANY LIMITED (09002597)","DIXON HALL & COMPANY LIMITED","9002597",2020-03-19,"3534205"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for T4B SOLUTIONS LTD (08499413)","T4B SOLUTIONS LTD","8499413",2020-03-19,"3534208"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BLACK SPIRAL LTD (07183557)","BLACK SPIRAL LTD","7183557",2020-03-19,"3534213"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SADIA SAEED LIMITED (07832933)","SADIA SAEED LIMITED","7832933",2020-03-19,"3534215"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PIXTRADE LIMITED (08602606)","PIXTRADE LIMITED","8602606",2020-03-19,"3534217"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PROTEA FINANCIAL SERVICES LTD (09466739)","PROTEA FINANCIAL SERVICES LTD","9466739",2020-03-19,"3534223"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FOREST OF DEAN AGE CONCERN (02798724)","FOREST OF DEAN AGE CONCERN","2798724",2020-03-19,"3534224"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JB&A CONSULTANCY LTD (09134289 )","JB&A CONSULTANCY LTD","9134289",2020-03-19,"3534226"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FORUM CAPITAL INTERNATIONAL LIMITED (03123021)","FORUM CAPITAL INTERNATIONAL LIMITED","3123021",2020-03-19,"3534228"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SHOVILAX LTD (06906066)","SHOVILAX LTD","6906066",2020-03-19,"3534231"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PETTERIL SIDE (07348658)","PETTERIL SIDE","7348658",2020-03-19,"3534233"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THORCREST LIMITED (01524895 )","THORCREST LIMITED","1524895",2020-03-19,"3534235"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MGP S.A. LIMITED (07187540)","MGP S.A. LIMITED","7187540",2020-03-19,"3534237"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for B.O.L.D.E. CONSULTING LIMITED (09908225)","B.O.L.D.E. CONSULTING LIMITED","9908225",2020-03-19,"3534240"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PH MORTGAGE SERVICES LTD (08364923)","PH MORTGAGE SERVICES LTD","8364923",2020-03-19,"3534244"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NALIKA PROJECT SERVICES LTD (07224048)","NALIKA PROJECT SERVICES LTD","7224048",2020-03-19,"3534245"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BLACKHAT SOLUTIONS LTD (07400715)","BLACKHAT SOLUTIONS LTD","7400715",2020-03-19,"3534246"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for M AND O MORTGAGES LTD (08351202)","M AND O MORTGAGES LTD","8351202",2020-03-19,"3534247"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHE&CONSULTING LTD (09490650)","CHE&CONSULTING LTD","9490650",2020-03-19,"3534250"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DIGBY & REID LIMITED (09481016)","DIGBY & REID LIMITED","9481016",2020-03-19,"3534252"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DR HUNT & ASSOCIATES LIMITED (06528533)","DR HUNT & ASSOCIATES LIMITED","6528533",2020-03-19,"3534255"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ELITE HA LTD (09964357)","ELITE HA LTD","9964357",2020-03-19,"3534256"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for REDFIELDS DEVELOPMENTS LIMITED (07752259)","REDFIELDS DEVELOPMENTS LIMITED","7752259",2020-03-19,"3534258"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MATTHEW MURRAY CONSULTING LIMITED (10417423)","MATTHEW MURRAY CONSULTING LIMITED","10417423",2020-03-19,"3534259"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ARMAN (LONDON) LTD (08209300)","ARMAN (LONDON) LTD","8209300",2020-03-19,"3534262"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BIG FAT SOLUTION LIMITED (07571787)","BIG FAT SOLUTION LIMITED","7571787",2020-03-19,"3534271"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AP BOND PROPERTIES LIMITED (09369950)","AP BOND PROPERTIES LIMITED","9369950",2020-03-19,"3534274"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for IT FLIP LIMITED (09694803)","IT FLIP LIMITED","9694803",2020-03-19,"3534275"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BRENNAN IT SOLUTIONS LIMITED (10759965)","BRENNAN IT SOLUTIONS LIMITED","10759965",2020-03-19,"3534281"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WHELER GROUP LIMITED (06737082)","WHELER GROUP LIMITED","6737082",2020-03-19,"3534285"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BELLA INK LIMITED (07154999)","BELLA INK LIMITED","7154999",2020-03-19,"3534287"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HENRY BOOT CONSTRUCTION (HARROGATE) LIMITED (08389980)","HENRY BOOT CONSTRUCTION (HARROGATE) LIMITED","8389980",2020-03-19,"3534289"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HEALTHY EATING GROUP LTD (11812556)","HEALTHY EATING GROUP LTD","11812556",2020-03-19,"3534296"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SEQUOIA IT CONSULTING LIMITED (08043589)","SEQUOIA IT CONSULTING LIMITED","8043589",2020-03-19,"3534297"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MORGAN CAPITAL SOLUTIONS LTD (11120878)","MORGAN CAPITAL SOLUTIONS LTD","11120878",2020-03-19,"3534298"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LIVOS ENERGY LTD (07597720)","LIVOS ENERGY LTD","7597720",2020-03-19,"3534299"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for REWLATCH LIMITED (07965755)","REWLATCH LIMITED","7965755",2020-03-19,"3534305"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CATRALEX CONSULTANCY LIMITED (06875786)","CATRALEX CONSULTANCY LIMITED","6875786",2020-03-19,"3534307"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LAMMAS CONSULTANCY LTD (07735044)","LAMMAS CONSULTANCY LTD","7735044",2020-03-19,"3534308"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HINCHSLIFF TRADING LTD (03426946)","HINCHSLIFF TRADING LTD","3426946",2020-03-19,"3534312"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BLUE WILD ANGEL LTD (10921868)","BLUE WILD ANGEL LTD","10921868",2020-03-19,"3534314"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FRAMLINGHAM CONSULTING LIMITED (08421125)","FRAMLINGHAM CONSULTING LIMITED","8421125",2020-03-19,"3534317"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for OSCHAR LTD (09397653)","OSCHAR LTD","9397653",2020-03-19,"3534318"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for INN COGNITO LEISURE LIMITED (08874409)","INN COGNITO LEISURE LIMITED","8874409",2020-03-19,"3534451"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for VAD TECHNOLOGY SERVICES LIMITED (07947039)","VAD TECHNOLOGY SERVICES LIMITED","7947039",2020-03-19,"3534456"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BENTON TRADING LIMITED (06858822)","BENTON TRADING LIMITED","6858822",2020-03-19,"3534460"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHARIOT TRANSIT U.K. LIMITED (10594942)","CHARIOT TRANSIT U.K. LIMITED","10594942",2020-03-19,"3534463"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SHOULDER MECHANIC LIMITED (08016486)","SHOULDER MECHANIC LIMITED","8016486",2020-03-19,"3534466"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for M & S WHOLESALE LIMITED (08834688)","M & S WHOLESALE LIMITED","8834688",2020-03-19,"3534468"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for P.J. GREEN LIMITED (05177543)","P.J. GREEN LIMITED","5177543",2020-03-19,"3534472"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JUST BOOTS LIMITED (04297281)","JUST BOOTS LIMITED","4297281",2020-03-19,"3534475"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CURATUS CONSULTING LTD (10026250)","CURATUS CONSULTING LTD","10026250",2020-03-19,"3534478"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for J C D RAIL LTD (10985738)","J C D RAIL LTD","10985738",2020-03-19,"3534482"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PAWLAK LIMITED (09034237)","PAWLAK LIMITED","9034237",2020-03-19,"3534484"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KNIGHTONS CAPITAL LTD (11154211)","KNIGHTONS CAPITAL LTD","11154211",2020-03-19,"3534487"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for STOCKLEY HIP & KNEE LIMITED (07102013)","STOCKLEY HIP & KNEE LIMITED","7102013",2020-03-19,"3534491"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DESIGN DROP LIMITED (09546262)","DESIGN DROP LIMITED","9546262",2020-03-19,"3534549"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for R&H UK CONSULTING LIMITED (10100546)","R&H UK CONSULTING LIMITED","10100546",2020-03-19,"3534598"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LOTUS MOON THAI CUISINE LIMITED (09603685)","LOTUS MOON THAI CUISINE LIMITED","9603685",2020-03-19,"3534665"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for OTECH SOLUTIONS LIMITED (09938397)","OTECH SOLUTIONS LIMITED","9938397",2020-03-19,"3534671"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RIOT CGI LIMITED (07593261)","RIOT CGI LIMITED","7593261",2020-03-19,"3534676"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MASSALA KITHCHEN LTD (10156817)","MASSALA KITHCHEN LTD","10156817",2020-03-19,"3534679"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for UNISHELL LIMITED (05878130)","UNISHELL LIMITED","5878130",2020-03-19,"3534697"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for R & M PROPERTIES (SMALLFIELD) LIMITED (08957026)","R & M PROPERTIES (SMALLFIELD) LIMITED","8957026",2020-03-19,"3534702"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for J & D MANAGEMENT SERVICES LIMITED (05336946)","J & D MANAGEMENT SERVICES LIMITED","5336946",2020-03-19,"3534707"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE DANE PARTNERSHIP LIMITED (07782355)","THE DANE PARTNERSHIP LIMITED","7782355",2020-03-19,"3534710"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MD ENGINEERING SOLUTIONS LIMITED (09133158)","MD ENGINEERING SOLUTIONS LIMITED","9133158",2020-03-19,"3534713"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HOLM OAK HOMES (LUDLOW) LIMITED (09800278)","HOLM OAK HOMES (LUDLOW) LIMITED","9800278",2020-03-19,"3534717"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AUTOGOLD LIMITED (03969492)","AUTOGOLD LIMITED","3969492",2020-03-19,"3534720"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FOOD ASIA LIMITED (09926665)","FOOD ASIA LIMITED","9926665",2020-03-19,"3534739"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TATTVA CONSULTANCY LIMITED (09856087)","TATTVA CONSULTANCY LIMITED","9856087",2020-03-19,"3534746"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CAERPHILLY TIMBER SUPPLIES LTD (06230738)","CAERPHILLY TIMBER SUPPLIES LTD","6230738",2020-03-19,"3534752"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PMO SELECT SOLUTIONS LIMITED (09482191)","PMO SELECT SOLUTIONS LIMITED","9482191",2020-03-19,"3534755"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GROUND RENT CONSULTANTS LIMITED (06122798)","GROUND RENT CONSULTANTS LIMITED","6122798",2020-03-19,"3534760"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ALBERTAS LIMITED (03653027)","ALBERTAS LIMITED","3653027",2020-03-19,"3534764"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHARISS LIMITED (08578926)","CHARISS LIMITED","8578926",2020-03-19,"3534772"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ATHENE IP DEVELOPMENT LIMITED (10384311)","ATHENE IP DEVELOPMENT LIMITED","10384311",2020-03-19,"3534791"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for STUDIO 20A LIMITED (08907105)","STUDIO 20A LIMITED","8907105",2020-03-19,"3535067"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EUROPEAN DERIVATIVES LTD (09503067)","EUROPEAN DERIVATIVES LTD","9503067",2020-03-19,"3535071"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CEDAR HOMES GROUP LIMITED (11086978)","CEDAR HOMES GROUP LIMITED","11086978",2020-03-19,"3535129"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ASHLEIGH DENTAL PRACTICE LIMITED (07191406)","ASHLEIGH DENTAL PRACTICE LIMITED","7191406",2020-03-19,"3535133"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PUNAM GUPTA CONSULTING LIMITED (07291707)","PUNAM GUPTA CONSULTING LIMITED","7291707",2020-03-19,"3535137"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SILVERHILL WINCHESTER NO 1 LIMITED (04057646)","SILVERHILL WINCHESTER NO 1 LIMITED","4057646",2020-03-19,"3535156"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PANNAL ASH CONSTRUCTION LTD (10611869)","PANNAL ASH CONSTRUCTION LTD","10611869",2020-03-19,"3535158"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SILVERHILL WINCHESTER NO 2 LIMITED (05389867)","SILVERHILL WINCHESTER NO 2 LIMITED","5389867",2020-03-19,"3535161"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EINAR BUI LIMITED (11050125)","EINAR BUI LIMITED","11050125",2020-03-19,"3535166"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for D & M WINDOWS LIMITED (04216025)","D & M WINDOWS LIMITED","4216025",2020-03-19,"3535173"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NETWEB CONSULTING LIMITED (08361850)","NETWEB CONSULTING LIMITED","8361850",2020-03-19,"3535184"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DANCE GEAR DIRECT LIMITED (08465827)","DANCE GEAR DIRECT LIMITED","8465827",2020-03-19,"3535188"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 5/4 PROCUREMENT LIMITED (10421576)","5/4 PROCUREMENT LIMITED","10421576",2020-03-19,"3535294"
"Corporate Insolvency","Resolutions for Winding-up","Open Government Licence","CHECKAGROUP HOLDINGS LIMITED","2431",2020-03-19,"3535307"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AJG MEDIA LTD (SC452947)","AJG MEDIA LTD","452947",2020-03-19,"3535310"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RUSSELL HEATHCOTE-CURTIS (CONSULTING) LIMITED
                                     (08712384)
                                 ","RUSSELL HEATHCOTE-CURTIS (CONSULTING) LIMITED","8712384",2020-03-19,"3535387"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LLDD LTD
                                     (10673520)
                                 ","LLDD 
                                             LTD","10673520",2020-03-19,"3535427"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    HAPPY HOUSE (ELY) LIMITED (09063894)
                                 ","
                                             HAPPY HOUSE (ELY) LIMITED","9063894",2020-03-19,"3535430"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    RADIA CONSULTANCY LTD (09306162)
                                 ","
                                             RADIA CONSULTANCY LTD","9306162",2020-03-19,"3535444"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for COMBINED (FOUNDRY) TECHNOLOGIES LIMITED (01397098)","COMBINED (FOUNDRY) TECHNOLOGIES LIMITED","1397098",2020-03-19,"3535445"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    KRISTECH LIMITED (04995137)
                                 ","
                                             KRISTECH LIMITED","4995137",2020-03-19,"3535446"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ARDENT BUSINESS GROUP LIMITED
                                     (04418313)
                                 ","ARDENT BUSINESS GROUP LIMITED
                                             ","4418313",2020-03-19,"3535447"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for APPELLA FINANCIAL CONSULTING LIMITED
                                     (08919990)
                                 ","APPELLA FINANCIAL CONSULTING LIMITED
                                             ","8919990",2020-03-19,"3535448"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PDX MANAGEMENT SOLUTIONS LIMITED (09387621)","PDX MANAGEMENT SOLUTIONS LIMITED","9387621",2020-03-19,"3535449"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SAMSARA LIMITED (02578225)","SAMSARA LIMITED","2578225",2020-03-19,"3535450"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    ARKLE SOLUTIONS LTD  (09929066)
                                 ","
                                             ARKLE SOLUTIONS LTD ","9929066",2020-03-19,"3535451"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ANDREW HEAP FINANCIAL PLANNING LTD
                                     (08130714)
                                 ","ANDREW HEAP FINANCIAL PLANNING LTD
                                             ","8130714",2020-03-19,"3535452"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CASTLENAZE LIMITED (08850575)","CASTLENAZE LIMITED","8850575",2020-03-20,"3530964"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GROUND EARTH LIMITED (07237007)","GROUND EARTH LIMITED","7237007",2020-03-20,"3532505"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for IARTUK LIMITED (11701830)","IARTUK LIMITED","11701830",2020-03-20,"3532507"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AMBERLEY PRODUCTS LIMITED (02489983)","AMBERLEY PRODUCTS LIMITED","2489983",2020-03-20,"3532510"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CAHTOA LIMITED (07156307)","CAHTOA LIMITED","7156307",2020-03-20,"3532512"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BISTRO NOIR LTD (07562034)","BISTRO NOIR LTD","7562034",2020-03-20,"3532515"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for OSCARS EDINBURGH LIMITED (SC553843)","OSCARS EDINBURGH LIMITED","553843",2020-03-20,"3533833"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SPRING HILL ASSET MANAGEMENT LTD (SC286691)","SPRING HILL ASSET MANAGEMENT LTD","286691",2020-03-20,"3533835"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PHOENIX MODELS LONDON LTD (SC554056)","PHOENIX MODELS LONDON LTD","554056",2020-03-20,"3533841"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JOHN WILKINSON (MACHINERY & TOOLS) LIMITED (SC020772)","JOHN WILKINSON (MACHINERY & TOOLS) LIMITED","20772",2020-03-20,"3533847"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KIMBLE'S CHOCOLATES LIMITED (SC236820)","KIMBLE'S CHOCOLATES LIMITED","236820",2020-03-20,"3533848"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NJS (SCOTLAND) LTD (SC192151)","NJS (SCOTLAND) LTD","192151",2020-03-20,"3533851"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for STEWART APARTMENTS LLP (SO303068 )","STEWART APARTMENTS LLP","303068",2020-03-20,"3533854"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ROY DUNCAN CARPETS LTD. (SC241947)","ROY DUNCAN CARPETS LTD.","241947",2020-03-20,"3533857"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MYLO DESIGN LTD (SC428342)","MYLO DESIGN LTD","428342",2020-03-20,"3533858"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CLIMB INDUSTRIES LIMITED (SC471147)","CLIMB INDUSTRIES LIMITED","471147",2020-03-20,"3533861"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for UPSTORM LTD (SC411232)","UPSTORM LTD","411232",2020-03-20,"3533862"
